lat,longi,address,typeOf,classOf
-23.487169,-46.606679,"ATALIBA LEONEL,GAL,AV,3254",SERVICOS DE NEFROLOGIA,APOIO DIAGNOSTICO
-23.632265,-46.735516,"CLARINDO,R,59",SERVICOS DE NEFROLOGIA,APOIO DIAGNOSTICO
-23.565411,-46.74341,"CORIFEU DE AZEVEDO MARQUES,AV,3596",SUPERVISAO DE VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE
-23.639709,-46.757642,"NOSSA SENHORA DO BOM CONSELHO,AV,59",SUPERVISAO DE VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE
-23.491001,-46.653878,"ARMANDO COELHO DA SILVA,R,882",SUPERVISAO DE VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE
-23.654965,-46.666612,"MARIA CUOFONO SALZANO,R,185",SUPERVISAO DE VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE
-23.596246,-46.395415,"MANUEL MOSCOSO,R,15",SUPERVISAO DE VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE
-23.49914,-46.472507,"RODRIGO DE BRUM,AL,1989",SUPERVISAO DE VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE
-23.498899,-46.700036,"CHICO DE PAULA,R,238",SUPERVISAO DE VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE
-23.543324,-46.412358,"HIPOLITO DE CAMARGO,R,180",SUPERVISAO DE VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE
-23.587763,-46.608056,"MARCHETTI,PE,R,557",SUPERVISAO DE VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE
-23.505485,-46.394108,"JOAO CARLOS LEITE PENTEADO,R,140",SUPERVISAO DE VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE
-23.470275,-46.58024,"FRANCISCO RODRIGUES,R,435",SUPERVISAO DE VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE
-23.578768,-46.674252,"RENATO DE PAES DE BARROS,DR,R,77",SUPERVISAO DE VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE
-23.644189,-46.74431,"ESTRADA DE ITAPECERICA, 961",SUPERVISAO DE VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE
-23.550412,-46.59731,"TAQUARI,549,1+ AND",SUPERVISAO DE VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE
-23.813863,-46.735542,"SADAMU INOUE,AV,5252",SUPERVISAO DE VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE
-23.518219,-46.520765,"CANDAPUI,R,492",SUPERVISAO DE VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE
-23.484511,-46.728597,"FELIPE PINEL,AV,DR,367",SUPERVISAO DE VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE
-23.513381,-46.626933,"PAINEIRA DO CAMPO,R,902",SUPERVISAO DE VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE
-23.598707,-46.468015,"RAGUEB CHOHFI,AV,1400",SUPERVISAO DE VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE
-23.494526,-46.444631,"JOSE PEREIRA CARDOSO,R,193",SUPERVISAO DE VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE
-23.550525,-46.627859,"FREDERICO ALVARENGA,R,259, 4 AND",SUPERVISAO DE VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE
-23.720399,-46.700909,"CASSIANO DOS SANTOS,R,499",SUPERVISAO DE VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE
-23.520847,-46.606489,"GUILHERME,AV,82",SUPERVISAO DE VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE
-23.59702,-46.622776,"CARLOS GEROLOMO MONACO,R,169",SUPERVISAO DE VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE
-23.581804,-46.582361,"CENTENARIO DE V PRUDENTE,PCA,108",SUPERVISAO DE VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE
-23.507701,-46.666775,"FERREIRA DE ALMEIDA, R., 73",SUPERVISAO TECNICA DE SAUDE,VIGILANCIA EM SAUDE
-23.500138,-46.450285,"DONA ANA FLORA PINHEIRO DE SOUZA, R., 79",SUPERVISAO TECNICA DE SAUDE,VIGILANCIA EM SAUDE
-23.589979,-46.602081,"LINO COUTINHO, R., 841",SUPERVISAO TECNICA DE SAUDE,VIGILANCIA EM SAUDE
-23.578766,-46.674251,"RENATO PAES DE BARROS, DR., R., 77",SUPERVISAO TECNICA DE SAUDE,VIGILANCIA EM SAUDE
-23.820232,-46.736741,"DO JUZA, R., 26",SUPERVISAO TECNICA DE SAUDE,VIGILANCIA EM SAUDE
-23.518867,-46.520485,"CANDAPUI, R., 492",SUPERVISAO TECNICA DE SAUDE,VIGILANCIA EM SAUDE
-23.485556,-46.719048,"LUIZ CARNEIRO, R., 193",SUPERVISAO TECNICA DE SAUDE,VIGILANCIA EM SAUDE
-23.653882,-46.673182,"ARISTIDES DA SILVEIRA LOBO, R., 178",SUPERVISAO TECNICA DE SAUDE,VIGILANCIA EM SAUDE
-23.598784,-46.468006,"RAGUEB CHOHF, AV., 1400",SUPERVISAO TECNICA DE SAUDE,VIGILANCIA EM SAUDE
-23.550544,-46.627807,"FREDERICO ALVARENGA, R., 259",SUPERVISAO TECNICA DE SAUDE,VIGILANCIA EM SAUDE
-23.5008,-46.59128,"GENERAL MENDES, R., 111",SUPERVISAO TECNICA DE SAUDE,VIGILANCIA EM SAUDE
-23.551694,-46.533151,"JUCA MENDES, R., 179",SUPERVISAO TECNICA DE SAUDE,VIGILANCIA EM SAUDE
-23.565389,-46.743381,"CORIFEU DE AZEVEDO MARQUES, AV., 3596",SUPERVISAO TECNICA DE SAUDE,VIGILANCIA EM SAUDE
-23.648006,-46.757485,"NOSSA SENHORA DO BOM CONSELHO, AV., 59",SUPERVISAO TECNICA DE SAUDE,VIGILANCIA EM SAUDE
-23.56666,-46.41554,"ESTRADA DO IGUATEMI, 2751",SUPERVISAO TECNICA DE SAUDE,VIGILANCIA EM SAUDE
-23.544553,-46.413362,"FRANCISCO PINHEIRO, R., 223",SUPERVISAO TECNICA DE SAUDE,VIGILANCIA EM SAUDE
-23.505511,-46.693555,"SANTA MARINA, AV., 2187",SUPERVISAO TECNICA DE SAUDE,VIGILANCIA EM SAUDE
-23.49352,-46.4171,"MARECHAL TITO, AV., 3012",SUPERVISAO TECNICA DE SAUDE,VIGILANCIA EM SAUDE
-23.541052,-46.455667,"AMERICO SALVADOR NOVELLI, R., 36",SUPERVISAO TECNICA DE SAUDE,VIGILANCIA EM SAUDE
-23.470267,-46.580246,"FRANCISCO RODRIGUES. R., 435",SUPERVISAO TECNICA DE SAUDE,VIGILANCIA EM SAUDE
-23.596895,-46.623176,"JOAO BAPTISTUSSI, R., 55",SUPERVISAO TECNICA DE SAUDE,VIGILANCIA EM SAUDE
-23.538741,-46.475762,"JAPANI,R,7",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.497724,-46.677204,"CLAVASIO ALVES DA SILVA,AV,683",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.629857,-46.625849,"ROSA DE MORAIS,R,91",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.553466,-46.579509,"SERRA DE JAIRE,R,1480",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.522008,-46.469079,"TANTAS PALAVRAS,R,59",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.771766,-46.647547,"ITAQUAQUECETUBA,ESTR.,8855 (BELMIRA MARIM,AV.)",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.463745,-46.753932,"ESTRADA TURISTICA DO JARAGUA,3750",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.603258,-46.595504,"MARIATH,ALM,R,62",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.446363,-46.753258,"LIMEIRAS,AL,DAS,46",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.537043,-46.722018,"QUEIROS FILHO,313",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.645701,-46.772115,"ODEMIS,R,468",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.697405,-46.760226,"MARIO MAZAGAO,PROF,AV, 194",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.664546,-46.643606,"CIDADE DE SANTOS,R,46",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.488618,-46.758672,"MARCELA ALVES DE CASSIA,R,175",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.647799,-46.753702,TEREZA MAIA PINTO,UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.546886,-46.499782,"COELHO DE CASTRO,R,95",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.562163,-46.648857,"MARQUES LEAO,ALM,R,684",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.507804,-46.395525,"ILHA DO ARVOREDO,R,10",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.469869,-46.673488,"JOAQUINA MARIA SANTOS,R,198",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.87075,-46.652604,"JOAO LANGI, R,150",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.583376,-46.393025,"EDUARDO REUTER,R,678",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.536554,-46.595127,"CELSO GARCIA,AV,1749",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.524356,-46.651286,"BORACEA,R,270",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.470312,-46.691544,"PARAPUA,R,1646",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.653172,-46.744962,"MAPORE,R,352",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.522787,-46.490063,"JOSE SILVA ALCANTARA FILHO,R,210",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.576598,-46.733746,"CABRAL DE MENEZES,R,51",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.569025,-46.622997,"LACERDA FRANCO,AV,791",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.674009,-46.686198,"ARNALDO MAGNICARO,R,1254",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.636472,-46.763382,"JORGE OZI,R,211",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.633714,-46.777063,"JOVIANO PACHECO AGUIAR,DR,R,255",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.504946,-46.520533,"CANGAIBA,AV,3722",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.503837,-46.610494,"JOSE PEREIRA JORGE,R,305",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.588073,-46.396064,"TEXTEIS,DOS,AV,3765",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.514689,-46.48262,"BARTOLOMEU SOARES,R,16",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.488745,-46.664166,"LAVINIO SALLES ARCURI,R,120",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.504022,-46.659503,"VICHY,R,468",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.579958,-46.404006,"CADERNO DE VIAGEM,R,55",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.594432,-46.41876,"PONTE DA AMIZADE,R,2",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.562924,-46.396326,"JORGE MARACCINI PONFILIO,R,S/N",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.513062,-46.531425,"MERCEDES LOPES,R,989",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.770364,-46.704852,"CONSTELACAO DO ESQUADRO,R,5",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.780111,-46.672583,"JOAO CARLOS DE OLIVEIRA,R,3",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.493315,-46.724836,"LIGACAO,DA,R,95",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.671269,-46.746592,"BALTAZAR DE SA,R,383",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.820998,-46.672943,"LUIS CARLOS ALMEIDA,R,51",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.694929,-46.792838,"CICLADES,R,250",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.634912,-46.698655,"ALEXANDRE DUMAS,R,719",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.49395,-46.637221,"COPACABANA,R,185",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.719939,-46.764276,"TAQUANDAVA,AV,31",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.690579,-46.639972,"PASCOAL GRIECO,R,366",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.503723,-46.366524,"KEMEL ADDAS,AV,1031",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.554316,-46.464835,"FRANCISCO MUNHOZ F,DR,AV,379",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.504474,-46.433011,"MOACIR D. ITAPICURU,1008",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.535668,-46.503068,"FREDERICO BROTERO,DR,R,22",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.50043,-46.461874,"JOSE BARGAS,R,143",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.611173,-46.46309,"SOL,R,45",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.586364,-46.406535,"TEXTEIS,DOS,AV,512",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.64743,-46.637988,"COMERCIARIOS,DOS,R,236",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.441453,-46.734104,"TAIPAS,ESTRADA DE (ESQ. R PAULO ARENTINO)1648",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.849977,-46.694947,"NOSSA SENHORA APARECIDA,R,342",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.464419,-46.604677,"VIRGILIA R A C PINTO,PROFA,AV,555",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.514631,-46.512704,"LUIS ASSON,165",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.483349,-46.702714,"FELICIANO DOMINGUES,PE,R,90",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.647305,-46.661834,"SANTA CATARINA,AV,1523",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.579922,-46.382562,"MANOEL OLIVEIRA RAMOS,R, S/N",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.52249,-46.398862,"JOAO NERY,D,ESTR,3462",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.570175,-46.575142,"FAROL PAULISTANO,R,410",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.475452,-46.629994,"JEAN BUFF,ENG,R,126",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.469815,-46.720918,"POVOADO DO RIO NOVO,R,1778",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.638072,-46.6056,"LAFAIETE DE SOUZA CAMARGO,DR,R,40",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.445946,-46.713901,"JOAO AMADO COUTINHO,R,400",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.445946,-46.713901,"JOAO AMADO COUTINHO,R,400",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.522081,-46.526054,"COREMU,R,63",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.488993,-46.476222,"ANTONIO DE FREITAS TOLEDO, R., 170",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.622059,-46.487274,"AUGUSTIN LUBERTI, 1102 (ANTIGA DOIS,AV,1102)",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.623076,-46.492738,"LEVI LANDAU,R,23",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.56454,-46.417847,"FRANCISCO CARDOSO JR,R,10",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.597447,-46.391308,"GONCALVES NINA,R,58",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.547829,-46.429646,"SILVIANOPOLIS,R,370",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.734112,-46.660602,"SAO PAULO,AV, 23-A",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.651657,-46.63756,"ARMANDO DE ARRUDA PEREIRA,ENG,AV,2944",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.579369,-46.457297,"MALMEQUER DO CAMPO,R, 214",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.610905,-46.396397,"FRANCISCO JOSE VIANA,R,708",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.542987,-46.409096,"COSME DEODATO TADEU,PROF,R,90",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.545177,-46.415116,"CARLOS RUHL,CTE,R,189",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.653809,-46.663617,"CONTOS GAUCHESCOS,R,630",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.562371,-46.764239,"GUSTAVO BERTHIER,AV,155",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.600493,-46.507678,"POEMA DAS AMERICAS,R,12",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.588139,-46.559831,"PLANALTO DA CONQUISTA,R,80",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.595959,-46.567139,"PARAMU,R,398",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.747177,-46.776754,"ALBERGATE CAPANELLI,R,2200",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.46177,-46.629676,"HORTO, R, DO,S/N",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.556468,-46.641553,"HUMAITA,R,520",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.501684,-46.493347,"OLAVO EGIDIO SOUZA ARANHA,AV,630",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.620781,-46.508823,"BATISTA FERGUSIO,R,1016",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.531575,-46.651898,"VITORINO CARMILO,R,599",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.612501,-46.522494,"ORATORIO,DO,AV,6557",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.476153,-46.658644,"WALFRIDO DE CARVALHO,CEL,R,S/N",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.563786,-46.414817,"INACIO DE MOMTEIRO, S/N",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.494092,-46.400177,"JOSE LEVI SOBRINHO,MAJ,PCA,139",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.538945,-46.454974,"AMERICO SALVADOR NOVELLI,R,265",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.47431,-46.580114,"SAO GERALDINO,R,222",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.5044,-46.408168,"DOMINGUES VIDIGAL,97",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.640885,-46.771004,"THOMAS DE ARAUJO,R,53",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.666198,-46.792039,"VITORIANO PALHARES,R,221",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.671188,-46.772212,"FERES BECHARA,R,506",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.683041,-46.775085,"SERAFIM ALVARES,R,46",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.64191,-46.780622,"FREI XISTO TEUBER,R,50",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.692989,-46.780072,"PIETRO DA MILANO,R,100",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.681333,-46.738671,"DINAR,R,51",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.452484,-46.585621,"HUM,R,19",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.709744,-46.653156,"DARCI BARCELOS,DR.,R,37",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.718069,-46.769865,"FRANCISCO HOMEM DEL REI,R,87",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.536022,-46.417378,"CLAUDIO DA COSTA,R,54",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.541664,-46.392503,"PACHECO ARANHA,R,04",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.583292,-46.790896,"CANDIDO FONTOURA,R,620",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.485505,-46.576336,"FRANCISCO PEIXOTO BIZERRA,R,400",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.55433,-46.491506,"OSVALDO VALLE CORDEIRO,AV,245",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.503315,-46.385211,"GENERAL PEREIRA DE BERREDO,R.,275",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.771107,-46.712124,"PLEIADES,DAS,R,S/N",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.511853,-46.408536,"CRESCENTE,R,97",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.73048,-46.789576,"PAIVA MANSO,DE,BR,R,200",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.616439,-46.456475,"MARCOS GONCALVES CORREA,R,25",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.741988,-46.686264,"JOAO PAULO BARRETO,R,131",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.656291,-46.74097,"JOAO FERNANDES CAMISA NOVA JR.,R,865",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.47706,-46.720504,"FEIZ ZARZUR,COM,S/N",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.722254,-46.704621,"CARLOS PEZZOLO,DR,S/N",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.678166,-46.762187,"ESTRADA M' BOI MIRIM,3301",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.601362,-46.471633,"JOSE RODRIGUES SANTAREM,AV,464",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.626011,-46.463245,"JOSE DE ARAUJO VIEIRA,R,61",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.671014,-46.779087,"COSTA NOVA DO PRADO,R,92",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.608385,-46.452307,"SOMOS TODOS IGUAIS,R, 330",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.612222,-46.452905,"PERAMIRIM,R,1",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
